year,region,drug,mean,std,p5,p25,p50,p75,p95,units,source_quality,notes
1983,africa,gentamicin,110.460429282641,27.615107320660247,66.27625756958459,88.3683434261128,110.460429282641,132.55251513916917,165.6906439239615,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_20
1983,africa,tobramycin,24.80122682939809,6.200306707349522,14.880736097638852,19.840981463518474,24.80122682939809,29.761472195277705,37.201840244097134,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_8
1983,africa,amikacin,11.187327441808318,2.7968318604520794,6.71239646508499,8.949861953446655,11.187327441808318,13.42479293016998,16.780991162712475,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_7
1983,africa,ciprofloxacin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,africa,levofloxacin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,africa,moxifloxacin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,africa,ofloxacin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,africa,tetracycline,2.686031396362116,0.5372062792724231,1.880221977453481,2.2831266869077984,2.686031396362116,3.088936105816433,3.760443954906962,courses_per_100k_per_year,empirical_pattern_extrapolated,based_on_empirical_patterns_region_africa_years_since_intro_33
1983,africa,doxycycline,354.1569550926773,88.53923877316933,212.4941730556064,283.3255640741419,354.1569550926773,424.9883461112128,531.2354326390159,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_16
1983,africa,minocycline,24.80122682939809,6.200306707349522,14.880736097638852,19.840981463518474,24.80122682939809,29.761472195277705,37.201840244097134,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_8
1983,africa,vancomycin,73.00119574461944,18.25029893615486,43.800717446771664,58.400956595695554,73.00119574461944,87.60143489354333,109.50179361692916,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_25
1983,africa,teicoplanin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,africa,linezolid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,africa,tedizolid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,africa,quinu_dalfo,0.58043713471544,0.14510928367886,0.3482622808292639,0.464349707772352,0.58043713471544,0.6965245616585279,0.87065570207316,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_1
1983,africa,trim_sulf,265.4906347079942,66.37265867699855,159.29438082479652,212.3925077663954,265.4906347079942,318.58876164959304,398.2359520619913,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_15
1983,africa,chlorampheni,16.1341716849925,4.033542921248125,9.6805030109955,12.907337347994,16.1341716849925,19.361006021991,24.20125752748875,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_34
1983,africa,nitrofurantoin,207.51953202321292,51.87988300580324,124.51171921392776,166.01562561857037,207.51953202321292,249.02343842785552,311.2792980348194,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_30
1983,africa,retapamulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,africa,fusidic_a,18.081672865401444,4.520418216350361,10.849003719240866,14.465338292321157,18.081672865401444,21.69800743848173,27.12250929810217,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_21
1983,africa,metronidazole,282.3065699764717,70.57664249411792,169.383941985883,225.84525598117736,282.3065699764717,338.767883971766,423.4598549647075,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_23
1983,africa,furazolidone,10.144340825408944,2.536085206352236,6.086604495245365,8.115472660327155,10.144340825408944,12.17320899049073,15.216511238113414,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_28
1983,africa,rifampicin,32.54600296619156,8.13650074154789,19.52760177971493,26.036802372953247,32.54600296619156,39.05520355942987,48.81900444928733,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_17
1983,africa,amoxicillin_clavulanate,134.81281543361672,33.70320385840418,80.88768926017003,107.85025234689338,134.81281543361672,161.77537852034007,202.21922315042508,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_2
1983,africa,piperacillin_tazobactam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,africa,ampicillin_sulbactam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,africa,ticarcillin_clavulanate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,africa,ceftazidime_avibactam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,africa,meropenem_vaborbactam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,africa,colistin,9.577241784064135,2.394310446016034,5.746345070438481,7.661793427251308,9.577241784064135,11.49269014087696,14.365862676096205,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_africa_years_since_intro_24
1983,south_america,sulfanilamide,3.8369511840865353,0.9592377960216338,2.302170710451921,3.0695609472692285,3.8369511840865353,4.604341420903842,5.755426776129803,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_48
1983,south_america,penicilling,754.4894093231187,188.62235233077968,452.6936455938712,603.591527458495,754.4894093231187,905.3872911877424,1131.734113984678,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_43
1983,south_america,ampicillin,492.3563633568238,123.08909083920597,295.41381801409426,393.8850906854591,492.3563633568238,590.8276360281885,738.5345450352357,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_22
1983,south_america,amoxicillin,1039.3893978204012,259.8473494551003,623.6336386922407,831.511518256321,1039.3893978204012,1247.2672773844813,1559.0840967306017,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_11
1983,south_america,piperacillin,14.9792017148463,3.7448004287115753,8.98752102890778,11.983361371877042,14.9792017148463,17.97504205781556,22.468802572269453,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_2
1983,south_america,ticarcillin,10.549758526859542,2.6374396317148854,6.329855116115724,8.439806821487634,10.549758526859542,12.659710232231449,15.824637790289312,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_6
1983,south_america,cephalexin,695.5795385895817,173.89488464739543,417.347723153749,556.4636308716654,695.5795385895817,834.6954463074981,1043.3693078843726,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_13
1983,south_america,cefazolin,155.70652190957054,38.92663047739264,93.42391314574232,124.56521752765644,155.70652190957054,186.84782629148464,233.5597828643558,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_10
1983,south_america,cefuroxime,136.06497092458116,34.01624273114529,81.6389825547487,108.85197673966492,136.06497092458116,163.2779651094974,204.09745638687173,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_5
1983,south_america,ceftriaxone,15.478323592411734,3.869580898102933,9.28699415544704,12.382658873929389,15.478323592411734,18.57398831089408,23.2174853886176,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_1
1983,south_america,ceftazidime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,cefepime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,ceftaroline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,meropenem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,imipenem_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,ertapenem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,aztreonam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,erythromycin,405.7736330163577,101.44340825408943,243.46417980981465,324.6189064130862,405.7736330163577,486.9283596196293,608.6604495245366,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_28
1983,south_america,azithromycin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,clarithromycin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,clindamycin,271.2166913849297,67.80417284623242,162.7300148309578,216.97335310794372,271.2166913849297,325.4600296619156,406.82503707739454,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_17
1983,south_america,gentamicin,147.28057237685465,36.82014309421366,88.36834342611279,117.82445790148373,147.28057237685465,176.73668685222555,220.920858565282,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_20
1983,south_america,tobramycin,33.06830243919745,8.267075609799363,19.84098146351847,26.454641951357964,33.06830243919745,39.68196292703694,49.60245365879618,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_8
1983,south_america,amikacin,14.916436589077758,3.72910914726944,8.949861953446655,11.933149271262208,14.916436589077758,17.89972390689331,22.374654883616635,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_7
1983,south_america,ciprofloxacin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,levofloxacin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,moxifloxacin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,ofloxacin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,tetracycline,3.875388583777682,0.7750777167555363,2.712772008644377,3.294080296211029,3.875388583777682,4.456696871344334,5.425544017288754,courses_per_100k_per_year,empirical_pattern_extrapolated,based_on_empirical_patterns_region_south_america_years_since_intro_33
1983,south_america,doxycycline,472.20927345690313,118.05231836422578,283.3255640741419,377.7674187655225,472.20927345690313,566.6511281482838,708.3139101853546,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_16
1983,south_america,minocycline,33.06830243919745,8.267075609799363,19.84098146351847,26.454641951357964,33.06830243919745,39.68196292703694,49.60245365879618,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_8
1983,south_america,vancomycin,97.3349276594926,24.333731914873148,58.400956595695554,77.86794212759408,97.3349276594926,116.80191319139112,146.0023914892389,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_25
1983,south_america,teicoplanin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,linezolid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,tedizolid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,quinu_dalfo,0.7739161796205867,0.1934790449051466,0.4643497077723519,0.6191329436964694,0.7739161796205867,0.928699415544704,1.16087426943088,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_1
1983,south_america,trim_sulf,353.9875129439923,88.49687823599807,212.39250776639537,283.1900103551938,353.9875129439923,424.78501553279074,530.9812694159884,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_15
1983,south_america,chlorampheni,21.51222891332333,5.3780572283308326,12.907337347993998,17.209783130658664,21.51222891332333,25.814674695988,32.268343369985,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_34
1983,south_america,nitrofurantoin,276.6927093642839,69.17317734107098,166.01562561857034,221.35416749142715,276.6927093642839,332.0312512371407,415.0390640464259,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_30
1983,south_america,retapamulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,fusidic_a,24.108897153868597,6.027224288467148,14.465338292321157,19.28711772309488,24.108897153868597,28.93067658464231,36.16334573080289,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_21
1983,south_america,metronidazole,376.40875996862894,94.10218999215724,225.84525598117736,301.1270079749032,376.40875996862894,451.6905119623547,564.6131399529434,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_23
1983,south_america,furazolidone,13.525787767211924,3.381446941802981,8.115472660327153,10.82063021376954,13.525787767211924,16.230945320654307,20.288681650817885,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_28
1983,south_america,rifampicin,43.394670621588745,10.848667655397186,26.036802372953247,34.715736497271,43.394670621588745,52.07360474590649,65.09200593238312,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_17
1983,south_america,amoxicillin_clavulanate,179.75042057815563,44.93760514453891,107.85025234689336,143.8003364625245,179.75042057815563,215.70050469378677,269.62563086723344,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_2
1983,south_america,piperacillin_tazobactam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,ampicillin_sulbactam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,ticarcillin_clavulanate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,ceftazidime_avibactam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,meropenem_vaborbactam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,south_america,colistin,12.769655712085514,3.1924139280213786,7.661793427251308,10.215724569668412,12.769655712085514,15.323586854502617,19.15448356812827,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_south_america_years_since_intro_24
1983,oceania,sulfanilamide,4.79618898010817,1.1990472450270424,2.877713388064901,3.836951184086536,4.79618898010817,5.755426776129803,7.1942834701622544,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_48
1983,oceania,penicilling,943.1117616538984,235.7779404134746,565.867056992339,754.4894093231187,943.1117616538984,1131.734113984678,1414.6676424808477,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_43
1983,oceania,ampicillin,615.4454541960297,153.86136354900742,369.2672725176178,492.35636335682375,615.4454541960297,738.5345450352356,923.1681812940444,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_22
1983,oceania,amoxicillin,1299.2367472755016,324.8091868188754,779.542048365301,1039.3893978204012,1299.2367472755016,1559.084096730602,1948.8551209132524,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_11
1983,oceania,piperacillin,18.72400214355788,4.68100053588947,11.234401286134728,14.979201714846305,18.72400214355788,22.468802572269453,28.086003215336817,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_2
1983,oceania,ticarcillin,13.187198158574429,3.2967995396436067,7.912318895144656,10.549758526859542,13.187198158574429,15.824637790289312,19.78079723786164,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_6
1983,oceania,cephalexin,869.4744232369771,217.3686058092443,521.6846539421863,695.5795385895817,869.4744232369771,1043.3693078843726,1304.2116348554655,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_13
1983,oceania,cefazolin,194.6331523869632,48.6582880967408,116.7798914321779,155.70652190957057,194.6331523869632,233.5597828643558,291.9497285804448,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_10
1983,oceania,cefuroxime,170.08121365572643,42.52030341393161,102.04872819343584,136.06497092458116,170.08121365572643,204.0974563868717,255.1218204835897,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_5
1983,oceania,ceftriaxone,19.347904490514665,4.836976122628666,11.608742694308798,15.478323592411734,19.347904490514665,23.2174853886176,29.021856735772,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_1
1983,oceania,ceftazidime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,cefepime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,ceftaroline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,meropenem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,imipenem_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,ertapenem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,aztreonam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,erythromycin,507.2170412704471,126.80426031761178,304.33022476226824,405.7736330163577,507.2170412704471,608.6604495245365,760.8255619056706,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_28
1983,oceania,azithromycin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,clarithromycin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,clindamycin,339.0208642311621,84.75521605779052,203.41251853869724,271.2166913849297,339.0208642311621,406.8250370773945,508.5312963467432,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_17
1983,oceania,gentamicin,184.10071547106836,46.02517886776708,110.460429282641,147.28057237685468,184.10071547106836,220.920858565282,276.1510732066025,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_20
1983,oceania,tobramycin,41.335378048996816,10.333844512249204,24.80122682939809,33.06830243919745,41.335378048996816,49.60245365879618,62.00306707349522,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_8
1983,oceania,amikacin,18.645545736347195,4.661386434086799,11.187327441808316,14.916436589077756,18.645545736347195,22.374654883616632,27.968318604520796,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_7
1983,oceania,ciprofloxacin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,levofloxacin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,moxifloxacin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,ofloxacin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,tetracycline,4.7123683067583775,0.9424736613516757,3.298657814730864,4.0055130607446205,4.7123683067583775,5.4192235527721335,6.597315629461728,courses_per_100k_per_year,empirical_pattern_extrapolated,based_on_empirical_patterns_region_oceania_years_since_intro_33
1983,oceania,doxycycline,590.261591821129,147.56539795528224,354.1569550926774,472.2092734569032,590.261591821129,708.3139101853548,885.3923877316934,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_16
1983,oceania,minocycline,41.335378048996816,10.333844512249204,24.80122682939809,33.06830243919745,41.335378048996816,49.60245365879618,62.00306707349522,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_8
1983,oceania,vancomycin,121.66865957436572,30.417164893591437,73.00119574461944,97.3349276594926,121.66865957436572,146.00239148923887,182.5029893615486,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_25
1983,oceania,teicoplanin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,linezolid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,tedizolid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,quinu_dalfo,0.9673952245257332,0.2418488061314333,0.58043713471544,0.7739161796205867,0.9673952245257332,1.16087426943088,1.4510928367886,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_1
1983,oceania,trim_sulf,442.4843911799904,110.6210977949976,265.4906347079942,353.9875129439924,442.4843911799904,530.9812694159884,663.7265867699856,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_15
1983,oceania,chlorampheni,26.890286141654165,6.722571535413541,16.1341716849925,21.512228913323334,26.890286141654165,32.268343369985,40.335429212481245,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_34
1983,oceania,nitrofurantoin,345.8658867053549,86.46647167633873,207.51953202321292,276.6927093642839,345.8658867053549,415.0390640464259,518.7988300580323,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_30
1983,oceania,retapamulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,fusidic_a,30.136121442335742,7.534030360583936,18.081672865401444,24.1088971538686,30.136121442335742,36.16334573080289,45.20418216350362,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_21
1983,oceania,metronidazole,470.51094996078615,117.62773749019654,282.3065699764717,376.40875996862894,470.51094996078615,564.6131399529434,705.7664249411793,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_23
1983,oceania,furazolidone,16.907234709014904,4.226808677253726,10.144340825408944,13.525787767211924,16.907234709014904,20.288681650817885,25.36085206352236,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_28
1983,oceania,rifampicin,54.24333827698593,13.560834569246484,32.54600296619156,43.394670621588745,54.24333827698593,65.09200593238312,81.3650074154789,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_17
1983,oceania,amoxicillin_clavulanate,224.68802572269453,56.17200643067363,134.81281543361672,179.75042057815563,224.68802572269453,269.62563086723344,337.0320385840418,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_2
1983,oceania,piperacillin_tazobactam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,ampicillin_sulbactam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,ticarcillin_clavulanate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,ceftazidime_avibactam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,meropenem_vaborbactam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1983,oceania,colistin,15.962069640106892,3.9905174100267233,9.577241784064135,12.769655712085516,15.962069640106892,19.15448356812827,23.94310446016034,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_oceania_years_since_intro_24
1984,north_america,sulfanilamide,5.771200040717729,1.4428000101794325,3.462720024430637,4.616960032574183,5.771200040717729,6.925440048861275,8.656800061076593,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_north_america_years_since_intro_49
1984,north_america,penicilling,1136.1367867932945,284.0341966983236,681.6820720759765,908.9094294346356,1136.1367867932945,1363.364144151953,1704.2051801899415,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_north_america_years_since_intro_44
1984,north_america,ampicillin,752.8175199372579,188.20437998431447,451.6905119623547,602.2540159498063,752.8175199372579,903.3810239247094,1129.2262799058867,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_north_america_years_since_intro_23
1984,north_america,amoxicillin,1652.013107648335,413.00327691208383,991.2078645890012,1321.6104861186684,1652.013107648335,1982.4157291780025,2478.019661472503,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_north_america_years_since_intro_12
1984,north_america,piperacillin,32.628464445963274,8.157116111490819,19.577078667577965,26.10277155677062,32.628464445963274,39.15415733515593,48.94269666894491,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_north_america_years_since_intro_3
1984,north_america,ticarcillin,17.899723906893307,4.474930976723327,10.739834344135984,14.319779125514646,17.899723906893307,21.479668688271968,26.84958586033996,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_north_america_years_since_intro_7
1984,north_america,cephalexin,1092.166702436523,273.04167560913083,655.300021461914,873.7333619492188,1092.166702436523,1310.600042923828,1638.250053654785,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_north_america_years_since_intro_14
1984,north_america,cefazolin,249.4534554768963,62.36336386922408,149.67207328613776,199.56276438151704,249.4534554768963,299.3441465722755,374.1801832153444,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_north_america_years_since_intro_11
1984,north_america,cefuroxime,237.3695668543397,59.34239171358493,142.4217401126038,189.89565348347176,237.3695668543397,284.8434802252076,356.0543502815095,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_north_america_years_since_intro_6
1984,north_america,ceftriaxone,44.93760514453891,11.234401286134728,26.962563086723343,35.95008411563113,44.93760514453891,53.925126173446685,67.40640771680836,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_north_america_years_since_intro_2
1984,north_america,ceftazidime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1984,north_america,cefepime,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1984,north_america,ceftaroline,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1984,north_america,meropenem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1984,north_america,imipenem_c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1984,north_america,ertapenem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1984,north_america,aztreonam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,courses_per_100k_per_year,na,pre_introduction
1984,north_america,erythromycin,615.8410728199236,153.9602682049809,369.5046436919542,492.6728582559389,615.8410728199236,739.0092873839084,923.7616092298854,courses_per_100k_per_year,synthetic_fallback,synthetic_fallback_region_north_america_years_since_intro_29
