bacteria,drug,region,year,failure_rate,p5,p95,source_quality,notes
escherichia_coli,cefepime,africa,2020,0.193125,0.1351875,0.270375,clinical_trial_rwe,clinical_surveillance_2020
escherichia_coli,cefepime,south_america,2020,0.16995,0.118965,0.23793,clinical_trial_rwe,clinical_surveillance_2020
escherichia_coli,cefepime,oceania,2020,0.13596,0.0951719999999999,0.1903439999999999,clinical_trial_rwe,clinical_surveillance_2020
escherichia_coli,cefepime,north_america,2021,0.13515,0.094605,0.18921,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,cefepime,europe,2021,0.1431,0.10017,0.20034,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,cefepime,asia,2021,0.1828499999999999,0.1279949999999999,0.2559899999999999,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,cefepime,africa,2021,0.19875,0.139125,0.27825,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,cefepime,south_america,2021,0.1749,0.12243,0.24486,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,cefepime,oceania,2021,0.13992,0.097944,0.195888,clinical_trial_rwe,clinical_surveillance_2021
escherichia_coli,cefepime,north_america,2022,0.138975,0.0972825,0.194565,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,cefepime,europe,2022,0.14715,0.103005,0.20601,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,cefepime,asia,2022,0.188025,0.1316175,0.263235,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,cefepime,africa,2022,0.204375,0.1430625,0.286125,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,cefepime,south_america,2022,0.17985,0.125895,0.25179,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,cefepime,oceania,2022,0.14388,0.100716,0.201432,clinical_trial_rwe,clinical_surveillance_2022
escherichia_coli,cefepime,north_america,2023,0.1428,0.09996,0.19992,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,cefepime,europe,2023,0.1512,0.10584,0.21168,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,cefepime,asia,2023,0.1932,0.13524,0.27048,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,cefepime,africa,2023,0.21,0.147,0.294,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,cefepime,south_america,2023,0.1848,0.12936,0.25872,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,cefepime,oceania,2023,0.14784,0.103488,0.206976,clinical_trial_rwe,clinical_surveillance_2023
escherichia_coli,cefepime,north_america,2024,0.1466249999999999,0.1026374999999999,0.2052749999999999,clinical_trial_rwe,clinical_surveillance_2024
escherichia_coli,cefepime,europe,2024,0.15525,0.108675,0.21735,clinical_trial_rwe,clinical_surveillance_2024
escherichia_coli,cefepime,asia,2024,0.1983749999999999,0.1388624999999999,0.2777249999999999,clinical_trial_rwe,clinical_surveillance_2024
escherichia_coli,cefepime,africa,2024,0.2156249999999999,0.1509374999999999,0.3018749999999999,clinical_trial_rwe,clinical_surveillance_2024
escherichia_coli,cefepime,south_america,2024,0.18975,0.132825,0.26565,clinical_trial_rwe,clinical_surveillance_2024
escherichia_coli,cefepime,oceania,2024,0.1518,0.10626,0.21252,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,meropenem,north_america,2019,0.1275,0.08925,0.1785,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,meropenem,europe,2019,0.135,0.0945,0.189,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,meropenem,asia,2019,0.1725,0.1207499999999999,0.2414999999999999,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,meropenem,africa,2019,0.1875,0.1312499999999999,0.2624999999999999,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,meropenem,south_america,2019,0.165,0.1154999999999999,0.2309999999999999,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,meropenem,oceania,2019,0.132,0.0924,0.1848,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,meropenem,north_america,2020,0.131325,0.0919275,0.183855,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,meropenem,europe,2020,0.13905,0.097335,0.19467,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,meropenem,asia,2020,0.177675,0.1243725,0.248745,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,meropenem,africa,2020,0.193125,0.1351875,0.270375,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,meropenem,south_america,2020,0.16995,0.118965,0.23793,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,meropenem,oceania,2020,0.13596,0.0951719999999999,0.1903439999999999,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,meropenem,north_america,2021,0.13515,0.094605,0.18921,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,meropenem,europe,2021,0.1431,0.10017,0.20034,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,meropenem,asia,2021,0.1828499999999999,0.1279949999999999,0.2559899999999999,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,meropenem,africa,2021,0.19875,0.139125,0.27825,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,meropenem,south_america,2021,0.1749,0.12243,0.24486,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,meropenem,oceania,2021,0.13992,0.097944,0.195888,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,meropenem,north_america,2022,0.138975,0.0972825,0.194565,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,meropenem,europe,2022,0.14715,0.103005,0.20601,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,meropenem,asia,2022,0.188025,0.1316175,0.263235,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,meropenem,africa,2022,0.204375,0.1430625,0.286125,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,meropenem,south_america,2022,0.17985,0.125895,0.25179,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,meropenem,oceania,2022,0.14388,0.100716,0.201432,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,meropenem,north_america,2023,0.1428,0.09996,0.19992,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,meropenem,europe,2023,0.1512,0.10584,0.21168,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,meropenem,asia,2023,0.1932,0.13524,0.27048,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,meropenem,africa,2023,0.21,0.147,0.294,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,meropenem,south_america,2023,0.1848,0.12936,0.25872,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,meropenem,oceania,2023,0.14784,0.103488,0.206976,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,meropenem,north_america,2024,0.1466249999999999,0.1026374999999999,0.2052749999999999,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,meropenem,europe,2024,0.15525,0.108675,0.21735,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,meropenem,asia,2024,0.1983749999999999,0.1388624999999999,0.2777249999999999,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,meropenem,africa,2024,0.2156249999999999,0.1509374999999999,0.3018749999999999,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,meropenem,south_america,2024,0.18975,0.132825,0.26565,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,meropenem,oceania,2024,0.1518,0.10626,0.21252,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,meropenem,north_america,2019,0.2125,0.14875,0.2975,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,meropenem,europe,2019,0.225,0.1575,0.315,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,meropenem,asia,2019,0.2875,0.2012499999999999,0.4024999999999999,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,meropenem,africa,2019,0.3125,0.21875,0.4375,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,meropenem,south_america,2019,0.275,0.1925,0.385,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,meropenem,oceania,2019,0.22,0.154,0.308,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,meropenem,north_america,2020,0.218875,0.1532124999999999,0.3064249999999999,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,meropenem,europe,2020,0.23175,0.162225,0.32445,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,meropenem,asia,2020,0.2961249999999999,0.2072874999999999,0.4145749999999999,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,meropenem,africa,2020,0.321875,0.2253125,0.450625,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,meropenem,south_america,2020,0.28325,0.198275,0.39655,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,meropenem,oceania,2020,0.2266,0.1586199999999999,0.3172399999999999,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,meropenem,north_america,2021,0.22525,0.1576749999999999,0.3153499999999999,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,meropenem,europe,2021,0.2385,0.16695,0.3339,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,meropenem,asia,2021,0.3047499999999999,0.2133249999999999,0.4266499999999999,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,meropenem,africa,2021,0.33125,0.231875,0.46375,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,meropenem,south_america,2021,0.2915,0.20405,0.4081,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,meropenem,oceania,2021,0.2332,0.16324,0.32648,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,meropenem,north_america,2022,0.231625,0.1621375,0.324275,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,meropenem,europe,2022,0.24525,0.171675,0.34335,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,meropenem,asia,2022,0.313375,0.2193625,0.438725,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,meropenem,africa,2022,0.340625,0.2384375,0.476875,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,meropenem,south_america,2022,0.29975,0.209825,0.4196500000000001,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,meropenem,oceania,2022,0.2398,0.16786,0.33572,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,meropenem,north_america,2023,0.238,0.1666,0.3332,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,meropenem,europe,2023,0.252,0.1764,0.3528,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,meropenem,asia,2023,0.322,0.2254,0.4508,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,meropenem,africa,2023,0.35,0.245,0.49,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,meropenem,south_america,2023,0.308,0.2156,0.4312,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,meropenem,oceania,2023,0.2464,0.17248,0.34496,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,meropenem,north_america,2024,0.2443749999999999,0.1710624999999999,0.3421249999999999,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,meropenem,europe,2024,0.25875,0.1811249999999999,0.3622499999999999,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,meropenem,asia,2024,0.3306249999999999,0.2314374999999999,0.4628749999999998,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,meropenem,africa,2024,0.359375,0.2515624999999999,0.5031249999999999,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,meropenem,south_america,2024,0.31625,0.2213749999999999,0.4427499999999999,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,meropenem,oceania,2024,0.253,0.1770999999999999,0.3541999999999999,clinical_trial_rwe,clinical_surveillance_2024
acinetobacter_baumannii,meropenem,north_america,2019,0.3825,0.26775,0.5355,clinical_trial_rwe,clinical_surveillance_2019
acinetobacter_baumannii,meropenem,europe,2019,0.405,0.2835,0.567,clinical_trial_rwe,clinical_surveillance_2019
acinetobacter_baumannii,meropenem,asia,2019,0.5175,0.3622499999999999,0.7244999999999999,clinical_trial_rwe,clinical_surveillance_2019
acinetobacter_baumannii,meropenem,africa,2019,0.5625,0.39375,0.7875,clinical_trial_rwe,clinical_surveillance_2019
acinetobacter_baumannii,meropenem,south_america,2019,0.495,0.3465,0.6930000000000001,clinical_trial_rwe,clinical_surveillance_2019
acinetobacter_baumannii,meropenem,oceania,2019,0.396,0.2772,0.5544,clinical_trial_rwe,clinical_surveillance_2019
acinetobacter_baumannii,meropenem,north_america,2020,0.393975,0.2757825,0.551565,clinical_trial_rwe,clinical_surveillance_2020
acinetobacter_baumannii,meropenem,europe,2020,0.41715,0.292005,0.58401,clinical_trial_rwe,clinical_surveillance_2020
acinetobacter_baumannii,meropenem,asia,2020,0.533025,0.3731174999999999,0.7462349999999999,clinical_trial_rwe,clinical_surveillance_2020
acinetobacter_baumannii,meropenem,africa,2020,0.579375,0.4055624999999999,0.8111249999999999,clinical_trial_rwe,clinical_surveillance_2020
acinetobacter_baumannii,meropenem,south_america,2020,0.50985,0.356895,0.71379,clinical_trial_rwe,clinical_surveillance_2020
acinetobacter_baumannii,meropenem,oceania,2020,0.40788,0.285516,0.571032,clinical_trial_rwe,clinical_surveillance_2020
acinetobacter_baumannii,meropenem,north_america,2021,0.40545,0.283815,0.56763,clinical_trial_rwe,clinical_surveillance_2021
acinetobacter_baumannii,meropenem,europe,2021,0.4293,0.30051,0.6010200000000001,clinical_trial_rwe,clinical_surveillance_2021
acinetobacter_baumannii,meropenem,asia,2021,0.54855,0.3839849999999999,0.7679699999999999,clinical_trial_rwe,clinical_surveillance_2021
acinetobacter_baumannii,meropenem,africa,2021,0.5962500000000001,0.417375,0.83475,clinical_trial_rwe,clinical_surveillance_2021
acinetobacter_baumannii,meropenem,south_america,2021,0.5247,0.36729,0.73458,clinical_trial_rwe,clinical_surveillance_2021
acinetobacter_baumannii,meropenem,oceania,2021,0.41976,0.293832,0.587664,clinical_trial_rwe,clinical_surveillance_2021
acinetobacter_baumannii,meropenem,north_america,2022,0.416925,0.2918475,0.5836950000000001,clinical_trial_rwe,clinical_surveillance_2022
acinetobacter_baumannii,meropenem,europe,2022,0.44145,0.309015,0.6180300000000001,clinical_trial_rwe,clinical_surveillance_2022
acinetobacter_baumannii,meropenem,asia,2022,0.564075,0.3948525,0.789705,clinical_trial_rwe,clinical_surveillance_2022
acinetobacter_baumannii,meropenem,africa,2022,0.613125,0.4291875,0.858375,clinical_trial_rwe,clinical_surveillance_2022
acinetobacter_baumannii,meropenem,south_america,2022,0.5395500000000001,0.377685,0.7553700000000001,clinical_trial_rwe,clinical_surveillance_2022
acinetobacter_baumannii,meropenem,oceania,2022,0.4316400000000001,0.302148,0.604296,clinical_trial_rwe,clinical_surveillance_2022
acinetobacter_baumannii,meropenem,north_america,2023,0.4284,0.29988,0.5997600000000001,clinical_trial_rwe,clinical_surveillance_2023
acinetobacter_baumannii,meropenem,europe,2023,0.4536,0.31752,0.63504,clinical_trial_rwe,clinical_surveillance_2023
acinetobacter_baumannii,meropenem,asia,2023,0.5796,0.4057199999999999,0.8114399999999999,clinical_trial_rwe,clinical_surveillance_2023
acinetobacter_baumannii,meropenem,africa,2023,0.6300000000000001,0.441,0.8820000000000001,clinical_trial_rwe,clinical_surveillance_2023
acinetobacter_baumannii,meropenem,south_america,2023,0.5544000000000001,0.38808,0.7761600000000001,clinical_trial_rwe,clinical_surveillance_2023
acinetobacter_baumannii,meropenem,oceania,2023,0.4435200000000001,0.310464,0.620928,clinical_trial_rwe,clinical_surveillance_2023
acinetobacter_baumannii,meropenem,north_america,2024,0.4398749999999999,0.3079125,0.615825,clinical_trial_rwe,clinical_surveillance_2024
acinetobacter_baumannii,meropenem,europe,2024,0.46575,0.3260249999999999,0.6520499999999999,clinical_trial_rwe,clinical_surveillance_2024
acinetobacter_baumannii,meropenem,asia,2024,0.5951249999999999,0.4165874999999999,0.8331749999999998,clinical_trial_rwe,clinical_surveillance_2024
acinetobacter_baumannii,meropenem,africa,2024,0.646875,0.4528124999999999,0.905625,clinical_trial_rwe,clinical_surveillance_2024
acinetobacter_baumannii,meropenem,south_america,2024,0.56925,0.398475,0.79695,clinical_trial_rwe,clinical_surveillance_2024
acinetobacter_baumannii,meropenem,oceania,2024,0.4553999999999999,0.3187799999999999,0.6375599999999999,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,imipenem,north_america,2019,0.153,0.1070999999999999,0.2141999999999999,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,imipenem,europe,2019,0.162,0.1134,0.2268,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,imipenem,asia,2019,0.207,0.1448999999999999,0.2897999999999999,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,imipenem,africa,2019,0.2249999999999999,0.1574999999999999,0.3149999999999999,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,imipenem,south_america,2019,0.198,0.1386,0.2772,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,imipenem,oceania,2019,0.1583999999999999,0.1108799999999999,0.2217599999999999,clinical_trial_rwe,clinical_surveillance_2019
klebsiella_pneumoniae,imipenem,north_america,2020,0.15759,0.110313,0.220626,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,imipenem,europe,2020,0.16686,0.116802,0.233604,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,imipenem,asia,2020,0.2132099999999999,0.149247,0.298494,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,imipenem,africa,2020,0.2317499999999999,0.1622249999999999,0.3244499999999999,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,imipenem,south_america,2020,0.20394,0.142758,0.285516,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,imipenem,oceania,2020,0.163152,0.1142063999999999,0.2284127999999999,clinical_trial_rwe,clinical_surveillance_2020
klebsiella_pneumoniae,imipenem,north_america,2021,0.16218,0.113526,0.227052,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,imipenem,europe,2021,0.17172,0.120204,0.240408,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,imipenem,asia,2021,0.21942,0.1535939999999999,0.3071879999999999,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,imipenem,africa,2021,0.2385,0.16695,0.3339,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,imipenem,south_america,2021,0.20988,0.146916,0.293832,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,imipenem,oceania,2021,0.167904,0.1175327999999999,0.2350655999999999,clinical_trial_rwe,clinical_surveillance_2021
klebsiella_pneumoniae,imipenem,north_america,2022,0.16677,0.116739,0.233478,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,imipenem,europe,2022,0.17658,0.123606,0.247212,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,imipenem,asia,2022,0.22563,0.157941,0.315882,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,imipenem,africa,2022,0.24525,0.171675,0.34335,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,imipenem,south_america,2022,0.21582,0.151074,0.302148,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,imipenem,oceania,2022,0.172656,0.1208592,0.2417184,clinical_trial_rwe,clinical_surveillance_2022
klebsiella_pneumoniae,imipenem,north_america,2023,0.17136,0.119952,0.239904,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,imipenem,europe,2023,0.18144,0.127008,0.254016,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,imipenem,asia,2023,0.23184,0.162288,0.324576,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,imipenem,africa,2023,0.252,0.1764,0.3528,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,imipenem,south_america,2023,0.22176,0.155232,0.310464,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,imipenem,oceania,2023,0.177408,0.1241856,0.2483712,clinical_trial_rwe,clinical_surveillance_2023
klebsiella_pneumoniae,imipenem,north_america,2024,0.17595,0.1231649999999999,0.2463299999999999,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,imipenem,europe,2024,0.1863,0.13041,0.26082,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,imipenem,asia,2024,0.2380499999999999,0.1666349999999999,0.3332699999999999,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,imipenem,africa,2024,0.25875,0.1811249999999999,0.3622499999999999,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,imipenem,south_america,2024,0.2276999999999999,0.1593899999999999,0.3187799999999999,clinical_trial_rwe,clinical_surveillance_2024
klebsiella_pneumoniae,imipenem,oceania,2024,0.1821599999999999,0.1275119999999999,0.2550239999999999,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,imipenem,north_america,2019,0.255,0.1785,0.357,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,imipenem,europe,2019,0.27,0.189,0.378,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,imipenem,asia,2019,0.345,0.2414999999999999,0.4829999999999999,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,imipenem,africa,2019,0.375,0.2624999999999999,0.5249999999999999,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,imipenem,south_america,2019,0.33,0.2309999999999999,0.4619999999999999,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,imipenem,oceania,2019,0.264,0.1848,0.3696,clinical_trial_rwe,clinical_surveillance_2019
pseudomonas_aeruginosa,imipenem,north_america,2020,0.26265,0.183855,0.36771,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,imipenem,europe,2020,0.2781,0.19467,0.38934,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,imipenem,asia,2020,0.35535,0.248745,0.49749,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,imipenem,africa,2020,0.38625,0.270375,0.54075,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,imipenem,south_america,2020,0.3399,0.23793,0.47586,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,imipenem,oceania,2020,0.27192,0.1903439999999999,0.3806879999999999,clinical_trial_rwe,clinical_surveillance_2020
pseudomonas_aeruginosa,imipenem,north_america,2021,0.2703,0.18921,0.37842,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,imipenem,europe,2021,0.2862,0.20034,0.40068,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,imipenem,asia,2021,0.3656999999999999,0.2559899999999999,0.5119799999999999,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,imipenem,africa,2021,0.3975,0.27825,0.5565,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,imipenem,south_america,2021,0.3498,0.24486,0.48972,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,imipenem,oceania,2021,0.27984,0.195888,0.391776,clinical_trial_rwe,clinical_surveillance_2021
pseudomonas_aeruginosa,imipenem,north_america,2022,0.27795,0.194565,0.38913,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,imipenem,europe,2022,0.2943,0.20601,0.41202,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,imipenem,asia,2022,0.37605,0.263235,0.52647,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,imipenem,africa,2022,0.40875,0.286125,0.57225,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,imipenem,south_america,2022,0.3597,0.25179,0.50358,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,imipenem,oceania,2022,0.28776,0.201432,0.402864,clinical_trial_rwe,clinical_surveillance_2022
pseudomonas_aeruginosa,imipenem,north_america,2023,0.2856,0.19992,0.39984,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,imipenem,europe,2023,0.3024,0.21168,0.42336,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,imipenem,asia,2023,0.3864,0.27048,0.54096,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,imipenem,africa,2023,0.42,0.294,0.588,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,imipenem,south_america,2023,0.3696,0.25872,0.51744,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,imipenem,oceania,2023,0.29568,0.206976,0.413952,clinical_trial_rwe,clinical_surveillance_2023
pseudomonas_aeruginosa,imipenem,north_america,2024,0.2932499999999999,0.2052749999999999,0.4105499999999999,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,imipenem,europe,2024,0.3105,0.21735,0.4347,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,imipenem,asia,2024,0.3967499999999999,0.2777249999999999,0.5554499999999999,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,imipenem,africa,2024,0.4312499999999999,0.3018749999999999,0.6037499999999999,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,imipenem,south_america,2024,0.3795,0.26565,0.5313,clinical_trial_rwe,clinical_surveillance_2024
pseudomonas_aeruginosa,imipenem,oceania,2024,0.3036,0.21252,0.42504,clinical_trial_rwe,clinical_surveillance_2024
acinetobacter_baumannii,imipenem,north_america,2019,0.425,0.2975,0.595,clinical_trial_rwe,clinical_surveillance_2019
acinetobacter_baumannii,imipenem,europe,2019,0.45,0.315,0.63,clinical_trial_rwe,clinical_surveillance_2019
acinetobacter_baumannii,imipenem,asia,2019,0.575,0.4024999999999999,0.8049999999999999,clinical_trial_rwe,clinical_surveillance_2019
acinetobacter_baumannii,imipenem,africa,2019,0.625,0.4375,0.875,clinical_trial_rwe,clinical_surveillance_2019
acinetobacter_baumannii,imipenem,south_america,2019,0.55,0.385,0.77,clinical_trial_rwe,clinical_surveillance_2019
acinetobacter_baumannii,imipenem,oceania,2019,0.44,0.308,0.616,clinical_trial_rwe,clinical_surveillance_2019
acinetobacter_baumannii,imipenem,north_america,2020,0.43775,0.3064249999999999,0.6128499999999999,clinical_trial_rwe,clinical_surveillance_2020
acinetobacter_baumannii,imipenem,europe,2020,0.4635,0.32445,0.6489,clinical_trial_rwe,clinical_surveillance_2020
